phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,11,1.8349942101372614,0.5930455923080444,0.3981063879198498,0.3752714583167323,0.22834931679621892,0.8727294526718281,0.17553538691114495,0.752929115736926,0.020186315049175865,0.0041305339179450165,0.0,,,,,,,
teacher,12,1.8068414771998371,0.5927245616912842,0.3867616093269101,0.36516236541447816,0.21599243481264072,0.8618910367842074,0.1713767338682104,0.7495271022673007,0.020031666693588097,0.004065436336936222,0.0,,,,,,,
teacher,13,1.7950634095403883,0.5899844169616699,0.3793348416134163,0.35948279389628657,0.19852048237980516,0.8555523322688209,0.17461207591825062,0.7474121340998897,0.019699561668352947,0.004016643549591579,0.0,,,,,,,
teacher,14,1.8026456788734153,0.5895441174507141,0.39003271361192066,0.36861273922302107,0.21419972507283092,0.8533205047801689,0.1740997944165159,0.7467165578294683,0.019647187070438155,0.004021598090831604,0.0,,,,,,,
teacher,15,1.7901364807729367,0.590106189250946,0.37870472117706583,0.3589658003162455,0.19738918422134938,0.8532709104043467,0.17285435922719813,0.7468059018806175,0.019792538550164964,0.00401453838976859,0.0,,,,,,,
teacher,16,1.7959541369367529,0.5903227925300598,0.3827366241150432,0.36217461967909775,0.20562004018574953,0.8555328879091475,0.171532040392911,0.7487891912460327,0.01952000900551125,0.003995980761289873,0.0,,,,,,,
student,1,2.6416457185038813,0.777263879776001,0.6884331405162811,0.6274879469915673,0.6094519915404143,1.1136787026016801,0.36967657616844884,0.8760935653139044,0.0558154181473785,0.007805674440330929,0.0,0.0,0.1,0.0,,,,
student,2,2.456102384461297,0.7007718086242676,0.6605073158387784,0.6027738214642914,0.5773349564384531,1.0971087371861492,0.2704971807974356,0.8242414074915426,0.025344189773831103,0.0063926789099005635,0.0,0.0,0.1,0.0,,,,
student,3,2.171752084184576,0.6459685564041138,0.5335254553291533,0.4929281489716636,0.40597308785827074,0.975335395998425,0.23946058915721047,0.8026469824490724,0.038429434652681706,0.00578488411243867,0.0,0.0,0.1,0.0,,,,
student,4,2.148728593632027,0.6215620636940002,0.47608177212101443,0.4421729330939275,0.33908839206452723,0.9305397592209004,0.2255105345889374,0.7931720161879504,0.030230317264795303,0.00568713590985647,0.0,0.0,0.1,0.3,0.340172595034043,0.13215758779120665,0.2066819953766686,0.013330097123495458
student,5,2.0525874495506287,0.605656623840332,0.4499782329356229,0.4197349998134154,0.30243232239175727,0.910504306908007,0.21480949112662562,0.7847617158183345,0.026163768488913774,0.005487177538237086,0.0,0.0,0.1,0.28065209550948533,0.2461733666283113,0.09847186015987838,0.1464746309513295,0.012268742159466018
student,6,1.998937522923505,0.6034903526306152,0.4305594306853082,0.40297428684102166,0.2758514299057424,0.9010189429477409,0.208911400978212,0.780180424451828,0.02489630201900447,0.0052821501589345714,0.0,0.0,0.1,0.26255199571288423,0.20288664806220266,0.07970424134422231,0.12207602454280411,0.011063813569274283
student,7,1.970767111689956,0.6076061129570007,0.42427867154280346,0.39768329097165,0.2659538240620383,0.8958346457393082,0.20390720941402293,0.7742570340633392,0.022996898637049727,0.005159230928661095,0.0,0.0,0.1,0.24561922592339452,0.18540892556861596,0.07226821138626999,0.11207320251398617,0.010675122795402314
student,8,1.919728124583209,0.5957534909248352,0.4074571563137902,0.3830517117899877,0.24405444158172165,0.883529645425302,0.19383743653694788,0.7689284362174846,0.023082218426107255,0.005031044293126023,0.0,0.0,0.1,0.2297785015093946,0.1583395855570281,0.060703242646047366,0.0967666409495804,0.008697039884551757
student,9,1.897356649239858,0.6077734231948853,0.4021362450525717,0.37809926616372885,0.2403698108262486,0.8673375480704837,0.19490273489996238,0.7645376556449466,0.021685293668674097,0.004910483033637758,0.0,0.04,0.2,0.21495939317213678,0.17404874803981296,0.06455965331514124,0.10850398109673902,0.009851143780569718
student,10,1.9044837377689503,0.5941579341888428,0.41346731395633135,0.3889184229903751,0.2454889204904989,0.8743064469761319,0.18947200311554802,0.7605584341066854,0.02131399477797526,0.004832873120903969,0.0,0.04,0.2,0.20109601381069178,0.1685031873208505,0.06389748660364637,0.10374901229860606,0.008566877093269594
student,11,1.8602750875331737,0.6123605370521545,0.3895329529488528,0.3679686321152581,0.21564321054352653,0.8620103244428281,0.18693047210022254,0.7585839750590148,0.02084623497945291,0.0047594361369394595,0.0,0.04,0.2,0.18812672558191681,0.15790694662266308,0.05757157901232993,0.0994563196544294,0.008790472565494754
student,12,1.8466332687271967,0.600959837436676,0.3842707665430175,0.36346128389791205,0.20809483707503038,0.8598171671231588,0.18506036671223464,0.7561913585221326,0.020441517751250003,0.004659147476087566,0.0,0.04,0.2,0.17599386585300955,0.15249936268837364,0.05660006257325963,0.09513568614299099,0.007636133868934984
student,13,1.837674613352175,0.6084223985671997,0.38577841056717765,0.3654779761477753,0.20300434012379912,0.8600884090971064,0.17955499197597857,0.7537374220512532,0.02010492702808093,0.00458881584065104,0.0,0.04,0.2,0.16464349082820795,0.1399219281695507,0.05243758408835641,0.0867608360670231,0.007235081139865711
student,14,1.7999745298314977,0.6084349751472473,0.37129389660225975,0.3534723001497763,0.1782159803831881,0.8392148945066664,0.1798100659140834,0.7514846954080794,0.020362431028236944,0.00460804487509584,0.0,0.04,0.2,0.1540251357097776,0.13912051695364494,0.05327227204624149,0.08519313760377743,0.0065510690883793694
student,15,1.8108879305698253,0.6077467799186707,0.37077295366260743,0.35308393008179134,0.17689021932030166,0.8602631423208449,0.17377851048001536,0.7499461030518567,0.02048616175091377,0.004563456211515047,0.0,0.04,0.2,0.14409159032693983,0.12891442666727085,0.04940026391435553,0.07890243976618405,0.006117225016674234
