phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,cons,mag,pol,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,1,3.263077974319458,0.7914855480194092,0.9947118274867535,0.9172220379114151,0.7748979963362217,1.730065181851387,0.0,0.9583663493394852,0.0,0.5174309704452753,0.9378678314387798,0.08521046594250947,0.005497624923009425,1.3763729482889175,,,,,,,
teacher,2,3.209251806139946,0.7947220802307129,0.9845342077314854,0.9107893258333206,0.737448938190937,1.7222206369042397,0.0,0.9541247226297855,0.0,0.521637499332428,0.939427088946104,0.019206618831958622,0.004245528616593219,1.3708554804325104,,,,,,,
teacher,3,3.1933307200670242,0.8489410281181335,0.9781036972999573,0.9033581130206585,0.747455857694149,1.71719741076231,0.0,0.9538903795182705,0.0,0.5285321064293385,0.9444357082247734,0.011622788675595075,0.00324268797703553,1.365175187587738,,,,,,,
teacher,4,3.1774317026138306,0.7842065095901489,0.9695470966398716,0.8968046605587006,0.7274244278669357,1.7096175625920296,0.0,0.9530840069055557,0.0,0.530243918299675,0.9460995122790337,0.01343514648033306,0.0029512255277950317,1.353177323937416,,,,,,,
teacher,5,3.1389986872673035,0.7822921872138977,0.9469886124134064,0.8751632310450077,0.7182537019252777,1.6908720433712006,0.0,0.9518509581685066,0.0,0.5350964106619358,0.9473971873521805,0.020541603094898164,0.0029404584201984107,1.3471462577581406,,,,,,,
teacher,6,3.103436768054962,0.7776623368263245,0.9255775697529316,0.8560618609189987,0.6951570585370064,1.674113966524601,0.0,0.9501259438693523,0.0,0.5360200479626656,0.9484174624085426,0.027514803339727223,0.002975798211991787,1.3436990603804588,,,,,,,
student,1,3.258184567093849,0.7787370085716248,0.9900171980261803,0.9113678261637688,0.7864937484264374,1.7199908047914505,0.0,0.9694630689918995,0.0,0.5023550987243652,0.9383763745427132,0.0920554120093584,0.007213208009488881,1.381073459982872,0.0,0.1,0.0,,,,
student,2,3.19655779004097,0.7753397226333618,0.9786506369709969,0.903866671025753,0.7478395476937294,1.7151384577155113,0.0,0.9529725983738899,0.0,0.5000833962112665,0.9339428283274174,0.01985196169698611,0.0054850816377438605,1.3613895401358604,0.0,0.1,0.0,,,,
student,3,3.1745625436306,0.7715075016021729,0.9683911986649036,0.8954063132405281,0.7298489026725292,1.7077825963497162,0.0,0.9510895796120167,0.0,0.503060732036829,0.939101055264473,0.01451868424192071,0.00439530037692748,1.3386984840035439,0.0,0.1,0.0,,,,
student,4,3.0757916420698166,0.7682806253433228,0.913005892187357,0.8443773314356804,0.6862855553627014,1.6525895446538925,0.0,0.9455414041876793,0.0,0.5018644426018,0.9397960603237152,0.02923800772987306,0.00380609038984403,1.3097996413707733,0.0,0.1,0.3,0.026018261210992932,0.0074049122631549835,0.01854933498543687,0.000640138323433348
student,5,2.944126546382904,0.7745020985603333,0.8425257466733456,0.7809833101928234,0.6154242921620607,1.5545664057135582,0.0,0.9366583228111267,0.0,0.5077508222311735,0.9443018026649952,0.053052198607474566,0.003653726846096106,1.2717093005776405,0.0,0.1,0.28065209550948533,0.13409922970458865,0.039473295444622636,0.09415887366048992,0.00467062670213636
student,6,2.875475764274597,0.7791902422904968,0.8123937956988811,0.7540045008063316,0.5838929042220116,1.501851201057434,0.0,0.9319028556346893,0.0,0.5089775957167149,0.9437947794795036,0.0559220309369266,0.0036154927511233836,1.2402090430259705,0.0,0.1,0.26255199571288423,0.20227816328406334,0.08097839774563909,0.12053859326988459,0.0076117104617878795
student,7,2.8292525708675385,0.7786551713943481,0.7956457398831844,0.7389049045741558,0.5674083419144154,1.4757004156708717,0.0,0.9287278242409229,0.0,0.5078873839229345,0.9436370693147182,0.0529571445658803,0.0035892478772439063,1.220689408481121,0.0,0.1,0.24561922592339452,0.21603551413863897,0.0956758907996118,0.11954637942835689,0.008132453658618033
student,8,2.83314810693264,0.7730894088745117,0.7980374321341515,0.7409355714917183,0.5710186213254929,1.4793914929032326,0.0,0.930134255439043,0.0,0.508361242711544,0.9439210593700409,0.05202556890435517,0.0035720799933187664,1.2128270342946053,0.0,0.1,0.2297785015093946,0.2207559561356902,0.10085756704211235,0.11907834326848388,0.008200420532375574
