phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,1,2.666604103865447,0.7826987504959106,0.7000090535040255,0.6375297247259705,0.6247932331429588,1.112157859184124,0.37611988849110073,0.8726638809398368,0.04986556264123431,0.006944382270039232,1.358039171607406,,,,,,,
teacher,2,2.512649725984644,0.7652590274810791,0.6931119903370186,0.631951152726456,0.6116083937662619,1.107700030008952,0.2751085678184474,0.8226713438828787,0.018740130433191855,0.005742065677488291,1.3152377450907673,,,,,,,
teacher,3,2.323530782152105,0.6530916094779968,0.606867081589169,0.5561449698827885,0.5072210767754802,1.0544685975269035,0.23197721827913215,0.7998799703739308,0.03060283567066546,0.00542689963347382,1.2263034891199183,,,,,,,
teacher,4,2.065385354889764,0.6142144799232483,0.4942731884894548,0.45807464531174413,0.3619854306733167,0.9351246412153598,0.21349073063444207,0.7861322208687112,0.03080654813459626,0.005272594970409517,1.1391105762234441,,,,,,,
teacher,5,2.0045839194898254,0.6096083521842957,0.4659680194324917,0.43391719846813764,0.3205082052283817,0.9173124940307052,0.20620384867544528,0.7786511789869379,0.024832187151467358,0.005035055154520605,1.08403476079305,,,,,,,
teacher,6,1.9503520241490118,0.6076836585998535,0.4405476506109591,0.4112412648068534,0.2930638412082637,0.9013379911581675,0.19811998694031327,0.7718884271604044,0.02314093557220918,0.004895418658162709,1.038401676548852,,,,,,,
teacher,7,1.9171869423654344,0.6032329797744751,0.4266469826300939,0.40012854006555343,0.26518442343782495,0.8925342979254546,0.19058285460427957,0.7681040675551803,0.021976690670406376,0.004740348767006287,1.0012251282179798,,,,,,,
teacher,8,1.8791959020826552,0.5873333215713501,0.40573379976881874,0.3815207377559057,0.2421306193012882,0.8783171143796709,0.19175726782392571,0.7618824464303476,0.021021863221432322,0.004615607128168146,0.9627746575408511,,,,,,,
teacher,9,1.8522438848460163,0.5881478190422058,0.3976953054467837,0.37538769289299295,0.22307611001586472,0.868756898023464,0.1848854378417686,0.7578590953791583,0.020817183199580067,0.004558957388831509,0.928864112606755,,,,,,,
teacher,10,1.8582703493259571,0.5842173099517822,0.4099611579268067,0.38604370256265,0.23917453877489875,0.8675513179213913,0.18218465949650164,0.754023367608035,0.020624499699031865,0.004524486859467019,0.8987056922029566,,,,,,,
