phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,1,2.64076257414288,0.770342230796814,0.6831145739113843,0.6223570262944257,0.6075754712025324,1.1129960417747498,0.3619449983040492,0.8712639322987309,0.060050808617638216,0.00738604831578279,1.3356582831453394,,,,,,,
teacher,2,2.4624023614106356,0.6933539509773254,0.6519331214604555,0.5947978973940566,0.571352296129421,1.1003983087009854,0.2711805193512528,0.8216068501825686,0.026134524908330705,0.0061807468430035645,1.1929393984653331,,,,,,,
teacher,3,2.1801315016216702,0.6457414627075195,0.5320210500999734,0.4910821826369674,0.4093886986374855,0.9775620334678226,0.24037189643692086,0.8002176936025973,0.035137350050111614,0.005977856443712005,0.9510071752247987,,,,,,,
teacher,4,2.071626952400914,0.6303420662879944,0.48922127043759384,0.45404629243744743,0.35174978248499056,0.9375968685856572,0.2265409454703331,0.7876060594011236,0.028427664811412495,0.005679960422976701,0.7411032230765732,,,,,,,
teacher,5,2.0027413301997714,0.617887556552887,0.47033870606510725,0.43701487834806796,0.3332382807577098,0.9115944350207293,0.21014180724267606,0.778311077091429,0.025967063347774523,0.005437089570073618,0.580874631802241,,,,,,,
teacher,6,1.9494396249453227,0.6143186092376709,0.4394289431748567,0.4105904331361806,0.28838511038985515,0.9025357707783028,0.2028352521635868,0.7700408067968156,0.025126820464652998,0.005343279784062394,0.4384214933271761,,,,,,,
teacher,7,1.9199554765665974,0.6031052470207214,0.4338538083765242,0.4062899003426234,0.27563910158696,0.8895406524340311,0.1978575923928508,0.7618460555871328,0.023648062168999954,0.005208828650345957,0.33519625829325783,,,,,,,
teacher,8,1.8809069902808577,0.5986157655715942,0.4162003784267991,0.39053366250462,0.2566671566347833,0.8772422549901185,0.19067311231736783,0.7590886575204355,0.02417078700468496,0.005007543877043106,0.26577762817894973,,,,,,,
teacher,9,1.872595230738322,0.5971249341964722,0.41072063589537583,0.3866321160285561,0.2408851703490924,0.8779517544640435,0.19054350505272546,0.7536530516765736,0.023702686997475447,0.005000459668399008,0.22012288316532416,,,,,,,
teacher,10,1.8432425304695412,0.6049107909202576,0.40078714710694774,0.378210093136187,0.22577055421209447,0.8669796873022009,0.18430969450208876,0.7506923796953978,0.022974921269687237,0.004880740272778052,0.18919781402305322,,,,,,,
teacher,11,1.8233064788359183,0.6063473224639893,0.3919489680340997,0.3705410202620206,0.21407947515103,0.8612436453501383,0.18056316977297818,0.7478185870029308,0.02310021197492326,0.0048232776009374196,0.1679669334380715,,,,,,,
teacher,12,1.8206843998697069,0.60330730676651,0.39463225890088965,0.37303562959035236,0.21596629063909253,0.8570380851074502,0.18138424389892155,0.74502561489741,0.022392751942216245,0.004765963086996366,0.15376463891179473,,,,,,,
teacher,13,1.8055522927531489,0.6012792587280273,0.3948902076593152,0.3731275258792771,0.2176268203097775,0.8471545378367106,0.17712438382484294,0.7424897397006,0.022630104139723158,0.004750804268513565,0.14478346843410422,,,,,,,
teacher,14,1.7833984626664057,0.6017264723777771,0.37709848831097287,0.35829576615382125,0.18802722274429268,0.8429357100416113,0.1773278702188421,0.7420898797335448,0.022452093108936592,0.004743657247335823,0.13935718988930737,,,,,,,
student,1,2.656735963291592,0.7793010473251343,0.6905286499747524,0.6293727584459163,0.6115588843822479,1.1136540505621169,0.3738822048460996,0.8761985798676809,0.04664777619419275,0.006817241880559811,1.3839241244174816,0.0,0.1,0.0,,,,
student,2,2.5026223571212203,0.7791474461555481,0.6844418203389203,0.6239742156532075,0.6046760744518704,1.1093935017232541,0.27142769788150434,0.8222997839804049,0.019465677302192758,0.00554257502813858,1.370528053354334,0.0,0.1,0.0,,,,
student,3,2.4040774945859558,0.693294107913971,0.6545095901798319,0.5975130310765019,0.5699655791675603,1.0966668018588313,0.22945882628361383,0.7962105804019504,0.01931249405498858,0.005115877767955816,1.3122754626803927,0.0,0.1,0.0,,,,
student,4,2.2153964550406844,0.6366234421730042,0.5055168155166838,0.4679280985146761,0.37588720692804567,0.9577640063232846,0.21343769215875202,0.7835728923479716,0.041718765161931515,0.004831754033350282,1.2181608389925074,0.0,0.1,0.3,0.37144868738121456,0.15452641807496548,0.21641948763970975,0.005027799269926079
student,5,2.0625195613613836,0.6141149401664734,0.46156992349359727,0.43026008429350676,0.31309838427437675,0.927838185319194,0.2044758876716649,0.7752828973310965,0.028872575334928655,0.004723979936291774,1.1475443177753024,0.0,0.1,0.28065209550948533,0.187849557372155,0.07270929513982048,0.11488641315588245,0.002538495136562873
student,6,1.9987499846352472,0.6047600507736206,0.4388457707784794,0.4105257789293925,0.28319989724291694,0.9077772950684583,0.1970552498543704,0.7713824223589014,0.024963256178630724,0.0045672453060332276,1.0724938600151628,0.0,0.1,0.26255199571288423,0.16716792061924934,0.06466971330896572,0.10228154352969593,0.002166642775894919
student,7,1.9367603637554027,0.6027842164039612,0.4134429505577794,0.3885440257964311,0.24898924961410188,0.8897047285680417,0.19162998569232445,0.7656633533813335,0.02336660296552711,0.0044352964981010665,1.0039526444894296,0.0,0.1,0.24561922592339452,0.14335419846422695,0.05519449839333969,0.08796687437117928,0.0019282652366975391
student,8,1.9167320242634527,0.5972702503204346,0.4097241659959157,0.38537405872786484,0.2435010907550653,0.8888929199289393,0.1858874046140247,0.7611389425065782,0.0227025687970497,0.00435246456483448,0.9303820376042966,0.0,0.1,0.2297785015093946,0.12545442118964814,0.047883106809523374,0.07740391383844393,0.0016740057353335604
student,9,1.8935209004967302,0.5973788499832153,0.3981900346568889,0.37503484498571465,0.23155189829844017,0.8767818952048266,0.18792714868430738,0.7584063421796869,0.02099320361459697,0.004233408874521653,0.8636802534262339,0.04,0.2,0.21495939317213678,0.1403453451477819,0.05344418281068405,0.08669267953545959,0.0020848414421413544
student,10,1.8746142475693315,0.6030985116958618,0.3952088874799234,0.37291532313382186,0.22293566898615272,0.870723385501791,0.1837151453450874,0.7549533126530824,0.020453356879038945,0.004193503017261348,0.7976199509920897,0.04,0.2,0.20109601381069178,0.13521149457880743,0.05070010689949548,0.08430362756674488,0.0020776146150267407
student,11,1.8529241040900901,0.6027661561965942,0.39012975714824816,0.3682795575371495,0.21850197834687102,0.8599876281287935,0.17904665265922193,0.752072446876102,0.020211760765286507,0.004129402067822714,0.7394798099994659,0.04,0.2,0.18812672558191681,0.14967818461634494,0.056698797546603064,0.09273313917219639,0.002462480393997221
student,12,1.8368233663064462,0.6052398085594177,0.3899924584009029,0.3687684155172772,0.21224044272848577,0.8519314516473699,0.17751967824167675,0.7487369124536161,0.01994550928335499,0.004069616578312384,0.6854463341059508,0.04,0.2,0.17599386585300955,0.13721666429881696,0.053860165661683786,0.08313748737176259,0.0021901063694342695
student,13,1.841712439501727,0.600476086139679,0.38799804117944503,0.3664547227047108,0.21543316927703995,0.8643789865352489,0.1738191834754414,0.7483579185273912,0.019000241498428362,0.004005195797179584,0.6435668093186838,0.04,0.2,0.16464349082820795,0.14211840775829773,0.05461678864365375,0.08725958493434721,0.002420340391971102
