phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,cons,mag,pol,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,1,3.0588054259618125,0.7727736830711365,0.8266101291886082,0.7650590925304978,0.6155103461609946,1.7428382414358634,0.0,0.9126282257062418,0.0,0.5222485082017051,0.9383276943807248,0.03458752315836372,0.0040874150150490025,1.3705514779797308,,,,,,,
teacher,2,2.9071370230780706,0.6927700042724609,0.759720704069844,0.706638870967759,0.5308183742066225,1.6641198926501803,0.0,0.9068161900396701,0.0,0.5214578840467665,0.947383764717314,0.03017802677910637,0.0028359052224981563,1.3381367325782776,,,,,,,
teacher,3,2.632908679820873,0.6377795934677124,0.6540385495733332,0.6153249133516241,0.38713637629040965,1.4965658519003127,0.0,0.9042580823103586,0.0,0.5064829659682734,0.9433265769923175,0.0311225106663726,0.0030979394860979584,1.3065032451241105,,,,,,,
teacher,4,2.513453474751225,0.6138039231300354,0.599032970490279,0.5662860301909624,0.32746938671226855,1.4405469761954413,0.0,0.894367766601068,0.0,0.5062670244110955,0.9391208865024425,0.0248244127465619,0.003180902964366531,1.2687008226359333,,,,,,,
teacher,5,2.4843178192774453,0.608695924282074,0.5859302867341925,0.554908765134988,0.31021519536497416,1.423974953315876,0.0,0.8961819940143161,0.0,0.49677564866012996,0.9350698590278625,0.024828620289486868,0.0033571270113396975,1.2228712527840226,,,,,,,
teacher,6,2.426651614683646,0.5968391299247742,0.5613904799576159,0.532978823615445,0.2841165650299647,1.3912039421222828,0.0,0.8940863222987564,0.0,0.4900042977597978,0.9363974145165196,0.02730470606022411,0.0034690077623559367,1.1627137197388544,,,,,,,
teacher,7,2.3915881315867105,0.5880305767059326,0.5472983265364612,0.5221622508985025,0.2513607693491159,1.3741782903671265,0.0,0.8881668117311265,0.0,0.4778286765019099,0.934938434097502,0.026384385992531425,0.0034409934327144314,1.1115422889038369,,,,,,,
teacher,8,2.350275613643505,0.5912414193153381,0.5439975901886269,0.519257206607748,0.247403836912579,1.3344603561692767,0.0,0.892389041406137,0.0,0.4791390647490819,0.9368177023198869,0.026517938512067,0.0034446100126607,1.0641880675598427,,,,,,,
teacher,9,2.350577539867825,0.5898647308349609,0.5337243687223505,0.510232479483993,0.23491887056648178,1.3493384189075894,0.0,0.8829092869052181,0.0,0.4778646887452514,0.935850762658649,0.028226016572228185,0.003453578377418496,1.0220333735148113,,,,,,,
teacher,10,2.3350161887981273,0.5867530107498169,0.5403447095994596,0.5158283440051256,0.2451636508383133,1.324258636545252,0.0,0.8906917914196297,0.0,0.4782201482190026,0.9352799113149997,0.026790854762549752,0.0034233570245474024,0.9959857452798773,,,,,,,
teacher,11,2.2932023339801364,0.5888715386390686,0.511457573208544,0.4911254298079897,0.20332141686230898,1.31837104205732,0.0,0.8777690960301293,0.0,0.4802810682190789,0.9365945635018526,0.025929726901705617,0.0034411713325728974,0.9803714796348855,,,,,,,
teacher,12,2.2974720266130237,0.5880119800567627,0.5213930104617719,0.4996616029077106,0.21731402900897795,1.3090284941373047,0.0,0.8841967030807778,0.0,0.4779795535184719,0.936952022490678,0.026962428940115152,0.0034201778600820238,0.9760858946376376,,,,,,,
student,1,3.076953967412313,0.7707730531692505,0.8173410003935849,0.756350071893798,0.609909305969874,1.7534554203351338,0.0,0.9501346824345765,0.0,0.49149760272767806,0.9359365668561723,0.03056209348142147,0.00520189859714635,1.3208227532881278,0.0,0.1,0.0,,,,
student,2,2.9931899662371033,0.766759991645813,0.8044700059625838,0.7460863457785712,0.5838366421284499,1.7081442696076852,0.0,0.9108080621118899,0.0,0.5168582874315756,0.9487930348625889,0.025109681050741562,0.002599613206392085,1.131704682553256,0.0,0.1,0.0,,,,
student,3,2.6616037200998375,0.7515347599983215,0.6681074687728176,0.6276041247226574,0.40503342504854556,1.5114388134744432,0.0,0.908341458550206,0.0,0.5203068421946632,0.9561277440300694,0.03698236191714251,0.002833056323989122,0.7979002330038283,0.0,0.1,0.0,,,,
student,4,2.615555436522872,0.7020378708839417,0.6054936250050863,0.5717337851723036,0.33759840205311775,1.4531221985816956,0.0,0.8987461593416002,0.0,0.5220293071534898,0.955406223182325,0.02809998651759492,0.003137407281125585,0.590646505355835,0.0,0.1,0.3,0.2868045881666519,0.12725381118555865,0.1586886542952723,0.008621222022931627
student,5,2.54338327160588,0.6526539921760559,0.5778023412934056,0.5476100461350547,0.301922964691012,1.434836208820343,0.0,0.8974533290774734,0.0,0.5154582537986614,0.9561458859178755,0.029076300354467496,0.003310480491361684,0.46078673281051497,0.0,0.1,0.28065209550948533,0.21812353283166885,0.09784057943357362,0.11960365347288272,0.006792979065384889
student,6,2.4485333738503634,0.6228252053260803,0.5519332791920062,0.5248216371293422,0.2711163819940002,1.386518904456386,0.0,0.8936131706944218,0.0,0.5141250662229679,0.9542490817882396,0.029298267120288476,0.003207389476571094,0.3713221698999405,0.0,0.1,0.26255199571288423,0.16495222115406283,0.0726639839510123,0.09174487532840835,0.005433600762410572
student,7,2.4199259325310036,0.6081945896148682,0.5397190893137896,0.514514207288071,0.2520488011478274,1.3804563659208793,0.0,0.8874828346349575,0.0,0.5087334944142236,0.9520577015700163,0.03215456716026421,0.003346765758814635,0.3092744008258537,0.0,0.1,0.24561922592339452,0.1431714630237332,0.06339845085447585,0.07922764222517058,0.00545369447704784
student,8,2.3987777321426957,0.6021437048912048,0.5514840974851891,0.5249935686588287,0.2649052779155749,1.3429257373015087,0.0,0.8958872082056822,0.0,0.5061778315791378,0.9531838562753465,0.03010949047489299,0.0032732666047565915,0.26439283733014707,0.0,0.1,0.2297785015093946,0.16141199693083763,0.0677146969570054,0.09297803610011383,0.007192632261042793
student,9,2.3800210069727012,0.6011530160903931,0.5339565845551314,0.5095185941016233,0.24437988652951187,1.3477693354641949,0.0,0.8897784462681523,0.0,0.508433997631073,0.9532082621698026,0.028969885488213214,0.003286836737835849,0.23134022288852268,0.04,0.2,0.21495939317213678,0.16265450624956024,0.06843469950749918,0.09351725728009586,0.007025482113628338
student,10,2.3279042023199574,0.6021385788917542,0.5164754749448212,0.4953477222610403,0.2112775464300756,1.3191320311140131,0.0,0.8867415774751592,0.0,0.5064585087475953,0.9536792282704953,0.029965946174882078,0.003266277416885175,0.20965336539127208,0.04,0.2,0.20109601381069178,0.1502430154769509,0.06427185782403858,0.08517997249684951,0.007911866901580382
student,11,2.311936691955284,0.6028887033462524,0.511762563277174,0.49068028617788245,0.21082276947520398,1.310057520866394,0.0,0.8875887581595668,0.0,0.5048406620820364,0.9508323934343126,0.029433614229438482,0.0032621891694833284,0.196551570461856,0.04,0.2,0.18812672558191681,0.14888277505007055,0.06388004962354898,0.08424315460164238,0.00759570224693528
student,12,2.296875649028354,0.6047332286834717,0.5092941931000462,0.4893094268110063,0.19984763298459626,1.3037135093300432,0.0,0.879593958457311,0.0,0.5038844534644374,0.9520400376231583,0.030373917961562122,0.0032846274164815745,0.1879886711637179,0.04,0.2,0.17599386585300955,0.14410612014708696,0.061056941713171976,0.0822091564812042,0.008400233712530247
student,13,2.2911361897433244,0.6063710451126099,0.49834711021847194,0.4794922255807453,0.18854886338252713,1.3120539949999914,0.0,0.8739733160645874,0.0,0.5035304416109014,0.9537383030962061,0.029266530889327878,0.0032710669588090647,0.18283516140999617,0.04,0.2,0.16464349082820795,0.15579895854548173,0.06575207757177176,0.08914703166940147,0.008998487739046579
student,14,2.288819255652251,0.6075917482376099,0.5050650012713892,0.48557561525592097,0.19489386736380834,1.300939835883953,0.0,0.8832015560732948,0.0,0.5035749850449739,0.9513125066403989,0.029855630464024015,0.003279992465481714,0.18111684421698251,0.04,0.2,0.1540251357097776,0.14825292980229413,0.06243560608062479,0.08491648112734158,0.009008421968448803
