phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,1,2.631496641370985,0.7692450284957886,0.6827398615854757,0.622006321394885,0.6073354432980219,1.1128958331214056,0.3555685822610502,0.8670412235789828,0.05947494513734623,0.00735612200676567,1.3356222267504092,,,,,,,
teacher,2,2.4268899339216725,0.7278407216072083,0.6343857767405333,0.5795700883975735,0.5481569131629335,1.0912037712556344,0.26391102704736924,0.8147812176633764,0.02984287745008866,0.006296702876204142,1.1928990792345118,,,,,,,
teacher,3,2.1403146187464395,0.644257128238678,0.5215374992953407,0.48193801166834654,0.39599490138115706,0.9627318150467343,0.22890398292629807,0.7938204981662609,0.03533756243133986,0.005995012854260427,0.9564782502474608,,,,,,,
teacher,4,2.0539384064850985,0.6353161931037903,0.4864563572186011,0.4512232459253735,0.35233107347179343,0.9319468284094775,0.22066983884131466,0.7803970166930446,0.028741761334930307,0.005688701264767183,0.7451628976398044,,,,,,,
teacher,5,1.9955113110718903,0.622008204460144,0.47049946972617396,0.4371957497464286,0.3330372061442446,0.911060036332519,0.20658254513034113,0.77095298965772,0.026689964139627084,0.005473332522712924,0.5811098328343144,,,,,,,
teacher,6,1.9486253173262984,0.6058886051177979,0.44265049337236967,0.4133779729406039,0.29272522270265555,0.9058079642278177,0.19896574897898567,0.7625182602140639,0.025789652192206296,0.005372530660005631,0.4360884295569526,,,,,,,
teacher,7,1.9136091625248943,0.6014190316200256,0.4356822559127101,0.40766296563325105,0.280192905782584,0.8923602060035423,0.19090088898385013,0.753150341687379,0.024358675263270183,0.00522057390426872,0.3300997018814087,,,,,,,
teacher,8,1.8907418493871335,0.6052200198173523,0.42232567761783246,0.39581975534006403,0.26505921718974906,0.8856002191702524,0.19020747310585445,0.7505533750410434,0.02439978549739829,0.005038827416245584,0.2612475758349454,,,,,,,
teacher,9,1.846610097973435,0.6000171303749084,0.40487388769785565,0.3814620218343205,0.23411866939730114,0.8709305568977639,0.1820272640497596,0.7441188229454888,0.024122072659708834,0.00501877867133805,0.2148555842814622,,,,,,,
teacher,10,1.8353199517285381,0.6094862222671509,0.40124447367809435,0.3788924393830476,0.22352036044725943,0.8672418042465493,0.18079257535713691,0.7401959885049749,0.02328224230074772,0.004923090166239826,0.18404511058772052,,,,,,,
teacher,11,1.8100207602536236,0.6115661263465881,0.3898153073947739,0.3687036038824805,0.21111702677552346,0.8594895270135667,0.17593944238291848,0.737869523189686,0.0235957951043491,0.004809967043844086,0.16388238111027964,,,,,,,
teacher,12,1.7933341485482674,0.605049729347229,0.3862592210924184,0.36660973893271553,0.19649483001342527,0.8502487540245056,0.17376067654954064,0.734869823411659,0.023443122428876383,0.004820130903411795,0.14989645613564384,,,,,,,
