phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,13,1.810178447652746,0.5901642441749573,0.3874711471575278,0.36691217759141215,0.20558969428141913,0.8557822240723504,0.1733573931786749,0.7429753541946411,0.020910451119696652,0.00454900649169253,0.9350287936351918,,,,,,,
teacher,14,1.776804972577978,0.5867889523506165,0.3732583139229704,0.3551812045000218,0.1807711061814593,0.8411137925253974,0.16882922831508848,0.7431143389807807,0.021035195586995944,0.004520898236444703,0.926842451095581,,,,,,,
teacher,15,1.805456898830555,0.587364673614502,0.38373961989526395,0.3639922354508329,0.1974738522398251,0.8604753602434088,0.16864238210298396,0.7415506894941684,0.02063860057818669,0.004543314049779265,0.9233219071670815,,,,,,,
student,1,2.64716966063888,0.7692010998725891,0.687327750855022,0.6261274008839218,0.6120035146121625,1.1129468083381653,0.36481438687554113,0.8728919007160045,0.05573438139011463,0.008332661249571376,1.3601273629400465,0.0,0.1,0.0,,,,
student,2,2.473524292310079,0.6909735202789307,0.6652934385670556,0.6069387208532404,0.5835472234973201,1.0985928928410564,0.27081763302838363,0.8185533561088421,0.027381222557138513,0.006868541335549067,1.2418762577904596,0.0,0.1,0.0,,,,
student,3,2.1600241153328508,0.6330075263977051,0.5240382309313174,0.4842426641671746,0.3979556334929334,0.9669720938912144,0.23794899301396477,0.7970360120137533,0.03980480206923352,0.006284061836561671,0.9502396119965447,0.0,0.1,0.0,,,,
student,4,2.1332897499755576,0.6138831377029419,0.47750806091008363,0.44325273677154825,0.3425532314512465,0.9255823989709219,0.2229674099772065,0.7864178860629046,0.02937956316465581,0.006004602829408314,0.7555553096312063,0.0,0.1,0.3,0.29591761170713987,0.12153995864921147,0.1738821288777722,0.00495524190288658
student,5,2.0284849405288696,0.5949535965919495,0.4394623131180803,0.4105708328317161,0.28891481155598603,0.9078994194666544,0.21467563454751615,0.7771650320953793,0.027376220578810683,0.005817143824296417,0.6228350091863561,0.0,0.1,0.28065209550948533,0.1961147196728874,0.08393433938423793,0.11181934269283104,0.003610376440477652
student,6,1.9968904190593295,0.6072483062744141,0.43267212421805773,0.4044906309357396,0.2818149463446052,0.9054802943159033,0.2071152185952222,0.7711315762113642,0.02609359314320264,0.005626090767758864,0.5104850276752755,0.0,0.1,0.26255199571288423,0.1717460729457714,0.07243316758562017,0.09897753541116361,0.0033537057765729347
student,7,1.9667253604641668,0.5865799784660339,0.4252602916072916,0.3984243224064509,0.26835967876293043,0.8981459107663896,0.2012041340823527,0.7649919953611162,0.024944833203874254,0.005466616307212798,0.4287399897972743,0.0,0.1,0.24561922592339452,0.16336620185110304,0.0673925921458889,0.0956568021879152,0.003168075690390887
student,8,1.9099349004250985,0.5907347202301025,0.405121898761502,0.3808826108773549,0.24239287537488122,0.8798957842367666,0.19361766344971126,0.7579180874206402,0.024085530321355218,0.005311216236333604,0.3577907698021995,0.0,0.1,0.2297785015093946,0.14824827056792048,0.060369916881124176,0.0875851379500495,0.002932140735167734
student,9,1.8884039366686787,0.6034336090087891,0.39803816460900837,0.37442582067861047,0.2361234556193705,0.8711990548504723,0.1938271097562931,0.753206808257986,0.023315128197686538,0.005141838859007867,0.2995021376344893,0.04,0.2,0.21495939317213678,0.14659839364941474,0.058472797378069825,0.0878263662258784,0.0029922862358270556
student,10,1.915373490916358,0.5952526330947876,0.41567474106947583,0.3902866078747643,0.2538813123203538,0.8870471152994368,0.19020660994229494,0.7505870958169302,0.022900875450836286,0.005003942547503997,0.2582759004500177,0.04,0.2,0.20109601381069178,0.15224718178311983,0.05998359154909849,0.09196429899721234,0.002992926218279603
student,11,1.8635853308218497,0.6020289063453674,0.4011972270630024,0.37815077216536913,0.23046453383371787,0.8588788961922681,0.1849937919113371,0.7471764032487516,0.02247986404432191,0.0048904122388059345,0.226485143105189,0.04,0.2,0.18812672558191681,0.1540303399303445,0.06107733502156205,0.09267437471835702,0.002786284491540519
student,12,1.8565016433044716,0.5953502655029297,0.40262261088247653,0.3790514066263481,0.23571205125362785,0.8568042538784169,0.18259802515859958,0.7450545110084392,0.0224448898807168,0.004855927424850287,0.2021166604978067,0.04,0.2,0.17599386585300955,0.14931157714238874,0.0584157820859993,0.09053663564500986,0.003591569555552538
