phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,cons,mag,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,12,2.3455079352414168,0.5946922898292542,0.538813204952964,0.5151373934414651,0.23675810759542165,1.3419013222058613,0.0,0.8763957100885885,0.5192791797496654,0.9613498670083506,0.03329031297040207,0.0038478413545009163,0.8026471215265768,,,,,,,
student,1,3.081240835013213,0.7699117064476013,0.831287024197755,0.7697350592524917,0.6155196439336847,1.7385400136311848,0.0,0.9452033936977386,0.509858865428854,0.9437706503603194,0.04318933770129526,0.0067576957538861915,1.3838594555854797,0.0,0.1,0.0,,,,
student,2,2.9876353784843728,0.766101062297821,0.7931387303052125,0.735695253919672,0.5744347721338272,1.7072900180463437,0.0,0.9122417800956302,0.5268582657531455,0.9533750558340991,0.030495996104070434,0.004032335821884098,1.382160246372223,0.0,0.1,0.0,,,,
student,3,2.665160510275099,0.7358481287956238,0.6635794153919926,0.6233906745910645,0.4018874317407608,1.508972097326208,0.0,0.9040448433823056,0.5279903400827337,0.9614206110989606,0.049794961594873004,0.0036578128950808335,1.386016501320733,0.0,0.1,0.0,,,,
student,4,2.6189045597005776,0.6884546875953674,0.6189619970542414,0.5839793781439463,0.3498262323577095,1.440922309954961,0.0,0.9106512974809717,0.5292326620331517,0.9611574543846978,0.03562160933183299,0.0034015279401231695,1.3861617379718356,0.0,0.1,0.3,0.23440463261471856,0.09370943289940004,0.13966146346043656,0.01033736536865709
student,5,2.5426792480327465,0.6466617584228516,0.5925870819224252,0.5609457404525192,0.3164133898637913,1.4193068477842543,0.0,0.9021076394451989,0.5231878569832554,0.958308830305382,0.03181089509140562,0.00348993133822525,1.3857351894731875,0.0,0.1,0.28065209550948533,0.1718275268320684,0.0727772591980519,0.09822999078918386,0.008202786070156705
student,6,2.528257378825435,0.6209063529968262,0.580130946305063,0.5508837826825954,0.29247163705251833,1.432267513540056,0.0,0.8938868950914454,0.5194362688947607,0.9572859991479803,0.03272045296789319,0.0035993324946267187,1.3852354243949607,0.0,0.1,0.26255199571288423,0.14055592249389048,0.05800151859444601,0.08181753078544582,0.007368711090681178
student,7,2.4549902545081244,0.6078546047210693,0.55942502617836,0.5324279820477521,0.26997041326292137,1.380624532699585,0.0,0.8955979987427041,0.5100183536609014,0.9554564400955483,0.035424326787944195,0.0037404927770020783,1.384843991862403,0.0,0.1,0.24561922592339452,0.13724844185290513,0.055543305817991495,0.08101293292862398,0.0069220265701275185
student,8,2.3972155451774597,0.6011245846748352,0.5392872056475392,0.5148163677917587,0.24470837276290963,1.3536059834339,0.0,0.8861840643264629,0.5099432037936317,0.9529087609714932,0.033050071724035124,0.003630853434852152,1.3841603817763153,0.0,0.1,0.2297785015093946,0.12641834150309916,0.05169147846323473,0.07413726872592061,0.005895941013780733
student,9,2.3956946576083147,0.5980679988861084,0.534541115992599,0.5106639045256155,0.23877209700919963,1.3565978076722887,0.0,0.8850404333185267,0.508364509653162,0.9516280149971997,0.032470855896395666,0.0036452262558870846,1.383961973366914,0.04,0.2,0.21495939317213678,0.14020251472377115,0.05595405696442834,0.08359906177415892,0.006493950088042766
student,10,2.379055208630032,0.5980862379074097,0.5334739326326935,0.5098242218847628,0.23649708278201245,1.3438361993542425,0.0,0.8846607605616251,0.5080787489811579,0.9500291248162588,0.032573308519743105,0.003680458085404502,1.382984945067653,0.04,0.2,0.20109601381069178,0.13654158781800005,0.05521984570832164,0.08071523483980585,0.006065061553036449
student,11,2.3763912783728705,0.5985767245292664,0.5433194686969122,0.5187913758887185,0.2452809530896721,1.329397396908866,0.0,0.8923653783621611,0.5067112065023847,0.9504937562677596,0.03183727911501019,0.0036535889160370935,1.3826873854354575,0.04,0.2,0.18812672558191681,0.13777631672996063,0.05559865581906504,0.08156297825000904,0.0061468206501255436
student,12,2.380567131219087,0.5994457006454468,0.5337200887777187,0.5107343919851162,0.22985698013669914,1.3514427189473752,0.0,0.8785897730677216,0.5049913315861313,0.9516110872780835,0.03124057386001503,0.003629286631217433,1.3821225232548184,0.04,0.2,0.17599386585300955,0.14121680782624968,0.05643192640747185,0.08416774296374233,0.006171386027239755
student,13,2.389845026863946,0.6004904508590698,0.5397314026399895,0.5139184969442862,0.2581290730999576,1.354358074841676,0.0,0.8844057785140144,0.5068983159683369,0.9501572438964138,0.03155998970140462,0.0036514842736155347,1.3817726461975663,0.04,0.2,0.16464349082820795,0.1344069397697846,0.05430092062387201,0.07951682361049785,0.005891952489037067
student,14,2.348862325703656,0.60122150182724,0.5181144244141049,0.4968794617387984,0.21234963013342134,1.3392398666452479,0.0,0.8779129915767245,0.5093238977370439,0.950538221332762,0.03170749265700579,0.003631112079515501,1.381690173237412,0.04,0.2,0.1540251357097776,0.13676549583949424,0.053978297514496024,0.08218191433008071,0.00605284267415603
