phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,11,1.271296340006369,0.5855681896209717,0.3940458827548557,0.3721716023153729,0.21874279401230592,0.8600189630632047,0.4757800494079237,0.9320307053901531,0.018724516758488283,0.00338439689517987,0.6177051608209256,,,,,,,
teacher,12,1.2580329632317577,0.5865664482116699,0.38409927528765464,0.36404702840027986,0.20052246100924634,0.8569136637228506,0.48497745394706726,0.9304068585236868,0.018871841400309845,0.0033737961634027736,0.5897206818615949,,,,,,,
teacher,13,1.267403898415742,0.5889741778373718,0.3922355666204735,0.3711162099131831,0.21119357538581998,0.8587045360494543,0.48643222396020536,0.9308692227911066,0.018151371964012033,0.003378284556135811,0.5698956273220204,,,,,,,
teacher,14,1.2427479690975614,0.5842032432556152,0.3768469042800091,0.3586371728667506,0.18209730116305528,0.8496181975912165,0.47762429383065963,0.9318944502759863,0.018086337639639776,0.003338685440313485,0.5570359616367905,,,,,,,
teacher,15,1.2628229326672025,0.5847746729850769,0.388488276137246,0.36797868874337936,0.2050958824240499,0.8582971394062042,0.4756922374169032,0.9302904749358142,0.017720257897895796,0.0033271302106893724,0.5513833242434042,,,,,,,
student,1,1.837077107694414,0.7715536952018738,0.6879802130990558,0.6267097531645386,0.6127046192133868,1.1133256179315072,0.49110967693505464,0.9289959095142506,0.037314888590049965,0.0070061517051524585,1.3610746838428356,0.0,0.1,0.0,,,,
student,2,1.7994775661715754,0.6989691257476807,0.6737396562540973,0.6144558544512149,0.5928380114060862,1.1030267477035522,0.5113692267073525,0.941620530905547,0.016582730605646415,0.0037232630204892267,1.2558151726369504,0.0,0.1,0.0,,,,
student,3,1.5382732881440058,0.6274673938751221,0.530432825839078,0.4895711497024254,0.4086167628152503,0.9764808019002279,0.5208742695826071,0.9533494666770652,0.04028248631705841,0.0032568932295328487,0.9589969957316363,0.0,0.1,0.0,,,,
student,4,1.5154576323650502,0.5986244082450867,0.47629902153103437,0.44178055889076656,0.34518464047599723,0.9299213069456594,0.5178130969957069,0.9544306673385479,0.02246844689189284,0.0033001276379865077,0.7379035110826846,0.0,0.1,0.3,0.2965799553526772,0.11799203438891305,0.17774172230727142,0.008461989013961068
student,5,1.4201281269391377,0.5921963453292847,0.436196093654467,0.40743193803010164,0.2876415594860359,0.91149252432364,0.5083027377172753,0.9512284320813639,0.02411564603378927,0.0034211230015865077,0.5946633164529447,0.0,0.1,0.28065209550948533,0.18786423708553668,0.07972655362553066,0.10752108129155305,0.006166001584519849
student,6,1.3968506499573037,0.6011314392089844,0.42956338491704726,0.4015478844995852,0.2801549920329341,0.9078293674521976,0.5112455669376585,0.9527466606210779,0.02153887592807964,0.003309184827634858,0.4756282606610545,0.0,0.1,0.26255199571288423,0.161025562496097,0.0675011412413032,0.09296966185448347,0.005547578888514114
student,7,1.3802560126339947,0.5824551582336426,0.4236212378298795,0.39680065656149827,0.26820580123199356,0.9026405391869722,0.5078841784486064,0.9517680450722024,0.02026725182723668,0.0032566420742552037,0.3920793417427275,0.0,0.1,0.24561922592339452,0.15597922672276143,0.06445616932102928,0.09099835219482581,0.005247049466965513
student,8,1.3305532998508878,0.5844347476959229,0.40186520141583904,0.37786557663370063,0.23999622926391936,0.8821583522690667,0.5037528315076122,0.9494560206377948,0.01968461235433265,0.0032234639705469212,0.32180334627628326,0.0,0.1,0.2297785015093946,0.13864514811171424,0.056425084704878156,0.08174826087499107,0.004718032283967154
student,9,1.3122843857164737,0.5985893607139587,0.39450860227009765,0.37107450394304814,0.23434100010328823,0.8736722634898292,0.5042789335604068,0.9468910031848483,0.019660968230002455,0.0033040772692334874,0.2648605911268128,0.04,0.2,0.21495939317213678,0.1394327194602401,0.055169031541380614,0.08379589110888817,0.004677952598420369
student,10,1.3444498556631583,0.5898094773292542,0.4125923608188276,0.38745372935577677,0.25138628389686346,0.889016451659026,0.5091965402717944,0.9496369096967909,0.019638343990125037,0.0031741041586630875,0.22691340661711162,0.04,0.2,0.20109601381069178,0.14503367203805181,0.05599425253630788,0.08858574147301691,0.004536783154536452
student,11,1.2991121300944575,0.5972067713737488,0.39774974269999397,0.3750775448150105,0.2267219769871897,0.8607727686564127,0.5069922959363019,0.9494775886888858,0.01929572124586061,0.003174027966990791,0.19752394352798108,0.04,0.2,0.18812672558191681,0.1455375955750545,0.05696981172594759,0.08813770418917691,0.004300792013829643
student,12,1.2979398877532393,0.589342474937439,0.40018018141940787,0.3766743242740631,0.23505857642050143,0.8591204969971268,0.5053619102195457,0.9500945376025306,0.019498367931831767,0.0032148640301009573,0.1753309882349438,0.04,0.2,0.17599386585300955,0.1450578517935894,0.05553730591027825,0.08900318543116252,0.005173599338848834
