phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd
teacher,1,2.658759947176333,0.779414176940918,0.6866825002211111,0.6258478506847664,0.6083465102646086,1.1099460147045277,0.33506091711697755,0.8855075195983604,0.05584741497619285,0.004821591510402935,5.398224786475852,,,
teacher,2,2.4906904344205505,0.7237818241119385,0.6672099122294674,0.6088910709928583,0.5831884319583575,1.1022765217003998,0.24204472259238916,0.8356396103346789,0.020880166682656163,0.004100347968266794,4.884920791343406,,,
teacher,3,2.2500742408964367,0.6521172523498535,0.5536305948540017,0.5106980281847494,0.42932565944890183,1.0033674427756556,0.21973716136482027,0.8200707413532116,0.04170158032879785,0.004122384306457307,4.039171059926351,,,
teacher,4,2.1020082698927984,0.6436057686805725,0.4936474938359525,0.45812338645811435,0.35524107488217177,0.934482482848344,0.2098579395700384,0.8149852774761341,0.03718910787116598,0.004025844995070387,3.592023491859436,,,
student,1,2.6978775218681053,0.7843924164772034,0.689741137403029,0.6285259558094872,0.6121518032418357,1.110016659454063,0.37636597730495314,0.8760228885544671,0.053366220745913406,0.005744478656668906,5.418699970951787,0.0,0.1,0.0
