phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
teacher,1,1.9818290538258023,0.7785162329673767,0.8366268299244068,0.774107461726224,0.625193691915936,1.1124661035007901,0.48878154986434513,0.9194344017240736,0.03282776547388898,0.005450110641066675,1.359717192473235,,,,,,,
teacher,2,1.9618806927292436,0.7754036784172058,0.8340928223397996,0.7725180100511622,0.6157480958435271,1.1094560358259413,0.5060704201459885,0.9297807249757979,0.007737540639936924,0.0025483148056082428,1.3188897724504824,,,,,,,
teacher,3,1.8961103404009785,0.6924648880958557,0.7830926604844906,0.7271890562993509,0.5590360081858106,1.0858385960261028,0.4908929334746467,0.9317436902611343,0.026586585574679904,0.003093230046538843,1.233916947135219,,,,,,,
teacher,4,1.6311109993192885,0.6174182891845703,0.6492170454175384,0.6108795398915255,0.3833750709891319,0.9513319774910256,0.48003905570065536,0.925979259941313,0.03473305291737671,0.0038262785852162372,1.1282307704289753,,,,,,,
teacher,5,1.5557859893198367,0.6157957911491394,0.6078852928347058,0.5734330702711035,0.34452220963107216,0.9228250605088694,0.4676906957670494,0.9268277795226486,0.02506414345569081,0.003854132007324585,1.0616493136794478,,,,,,,
teacher,6,1.5015281527130693,0.6028479337692261,0.5762645458733594,0.5457275675402747,0.30536978995358505,0.9014614191320207,0.4766099199100777,0.9259136528880508,0.023650239290738548,0.00374540103668416,1.0104374885559082,,,,,,,
teacher,7,1.4746911304968375,0.5884747505187988,0.5578426757344493,0.5307899790781515,0.2705269711161101,0.8948156458360178,0.4685966852638457,0.9304811391565535,0.021101209266042267,0.0035689181510221075,0.969775049774735,,,,,,,
teacher,8,1.456853818010401,0.5838084816932678,0.5451411913942408,0.5193509166991269,0.25790273591324137,0.8907325013920113,0.47076823976304794,0.9269074753478721,0.019770667698510266,0.003509323608509644,0.934011905281632,,,,,,,
teacher,9,1.4406117156699851,0.5823867321014404,0.5386317747610586,0.513915024973728,0.24716754333564528,0.881410007123594,0.4681943428737146,0.9274875466470365,0.019504219345334504,0.0034768489680977333,0.9079385775106924,,,,,,,
teacher,10,1.433487355709076,0.5827415585517883,0.5409009567013493,0.5161689851019118,0.24731970868176884,0.8722194974069242,0.47127606361000624,0.9280214684980886,0.019414360065841012,0.0034883395096080173,0.8915537198384603,,,,,,,
teacher,11,1.4287737188515839,0.5827286243438721,0.5341086525607992,0.5093936718724392,0.2471497975013874,0.8745965769997349,0.46959728830390507,0.9284676004339147,0.018997888304983026,0.0034937214934163624,0.8822682422620279,,,,,,,
teacher,12,1.4170730136058949,0.5832112431526184,0.5257070017633615,0.5025685977328707,0.2313840461515442,0.8709458145830367,0.47627463660858294,0.9272879395220015,0.019766094439007616,0.003501059483150365,0.8786630873326902,,,,,,,
